timestamp,x,y,z,yaw,manual_command,depth,thruster_0,thruster_1,thruster_2,thruster_3,imu_yaw
1751914161.7620385,-0.32425151434594074,-0.07105915476776817,2.3876589380470272,-0.8458252068062373,65,0.8026000261306763,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914161.8621964,-0.32381483621862633,-0.0773523515078931,2.3889144555575164,-0.8423736728181207,65,0.8029000163078308,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914161.961977,-0.3245476160706628,-0.08464931531455955,2.390674027575408,-0.8383427667400503,64,0.8025000095367432,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914162.0623264,-0.3263141502662776,-0.0928690071229315,2.3907896875792427,-0.8369438179578235,64,0.8011000156402588,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.1620102,-0.32917679935900973,-0.10211518460537843,2.3901199234966826,-0.8350001399066562,64,0.8004999756813049,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.2621694,-0.330716456499749,-0.10542193088777015,2.392192235040932,-0.8335483788711888,65,0.8015999794006348,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.3620534,-0.330716456499749,-0.10542193088777015,2.392192235040932,-0.8335483788711888,65,0.8015000224113464,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.4620483,-0.34339437450862736,-0.13137147878088323,2.395712142584197,-0.828295951936774,66,0.8040000200271606,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.561999,-0.350435726604265,-0.1439529033000073,2.39836737371543,-0.8261902243486507,66,0.8068000078201294,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.6619737,-0.35264693061562913,-0.1481781376977233,2.3970348123425373,-0.8264975997305221,65,0.8066999912261963,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.7619843,-0.35264693061562913,-0.1481781376977233,2.3970348123425373,-0.8264975997305221,65,0.8077999949455261,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.8622372,-0.3744418713618183,-0.18455686148127376,2.4026614390194294,-0.8237750843732029,64,0.8065999746322632,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914162.9620802,-0.3827963109055288,-0.19834719353976246,2.4033381114967507,-0.8232690017151103,65,0.8082000017166138,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914163.0620568,-0.39365593149991523,-0.21641243228906076,2.40437573154177,-0.8236705942709387,66,0.8109999895095825,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914163.1620104,-0.40190937811963523,-0.22966945376693867,2.408318614795096,-0.8241848701322505,65,0.8104000091552734,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914163.2620766,-0.40667370985928525,-0.2379890378342291,2.408866762826336,-0.8228714426899576,65,0.8097000122070312,0.0,0.0,0.0,0.0,-1.8042524538012397
1751914163.3620052,-0.41502226109735285,-0.2532619491172703,2.4079670786717986,-0.8232722875943782,65,0.8097000122070312,0.0,0.0,0.0,0.0,-1.8320109926082186
1751914163.4620597,-0.4205724800061733,-0.2638885909663926,2.40929164651303,-0.8247307635788177,65,0.8098000288009644,0.0,0.0,0.0,0.0,-1.8320109926082186
1751914163.5621789,-0.42480867601034245,-0.2732047946223453,2.4080753202013985,-0.8269280684753005,65,0.8080999851226807,0.0,0.0,0.0,0.0,-1.8320109926082186
1751914163.6620011,-0.42832268347027935,-0.28161126645243645,2.4082897440553657,-0.8270944808582675,66,0.8104000091552734,0.0,0.0,0.0,0.0,-1.8320109926082186
1751914163.7620125,-0.4314258349524527,-0.2893616991203768,2.4109598268860246,-0.8281256044196003,66,0.8129000067710876,0.0,0.0,0.0,0.0,-1.8320109926082186
1751914163.8619983,-0.4333723042217652,-0.29601771775318125,2.4120067847396713,-0.8279877177799027,65,0.8129000067710876,0.0,0.0,0.0,0.0,-1.8320109926082186
1751914163.9621663,-0.43445763440593355,-0.30159968750122496,2.4124907899489694,-0.829523999475088,66,0.8141000270843506,0.0,0.0,0.0,0.0,-1.8320109926082186
1751914164.0622885,-0.4344703946390076,-0.30464192957008995,2.4103582278274533,-0.8312390122260914,66,0.8151999711990356,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.16227,-0.4348704578918077,-0.3091525748357602,2.411487977620995,-0.8310245471477694,66,0.8172000050544739,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.2619739,-0.4350404339489241,-0.31425981253210955,2.4130747668020196,-0.8340230145803643,65,0.8166000247001648,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.3620563,-0.4346102725861501,-0.31761416127649494,2.41194650942697,-0.8342270482546894,65,0.8156999945640564,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.4620733,-0.4347775417972804,-0.3200209955497181,2.413548763178517,-0.8350769666804542,65,0.8149999976158142,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.5620708,-0.43500988638988797,-0.3247806375357948,2.4154504886331205,-0.837584266145689,65,0.8151999711990356,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.6621356,-0.43546456028864927,-0.32851458898516106,2.4159387340478315,-0.838996290713446,65,0.8138999938964844,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.762187,-0.43619098267009293,-0.3326114934505479,2.416293568637298,-0.8400159351669294,65,0.8141999840736389,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.8623724,-0.43737447379760824,-0.3372824611843441,2.4157669582492116,-0.8408263400974281,66,0.8162999749183655,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914164.9620574,-0.4387947518994955,-0.3408437903949251,2.417034805964674,-0.8435871595166943,66,0.8166000247001648,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914165.0622554,-0.44200102045520734,-0.34874216445377704,2.418086282353981,-0.8451805365929822,66,0.8184999823570251,0.0,0.0,0.0,0.0,-1.8323247287375604
1751914165.1621795,-0.44526642082494156,-0.3555003083240055,2.4206026214848197,-0.8459493572335526,65,0.8163999915122986,0.15027213096618652,0.0,0.10230276733636856,0.08637987822294235,-1.8323247287375604
1751914165.2620695,-0.4472075572640637,-0.35972085317515184,2.419137006040426,-0.8467240513860375,65,0.8156999945640564,0.15017913281917572,0.0,0.1126243844628334,0.08987832069396973,-1.8323247287375604
1751914165.362117,-0.45268418584175124,-0.3691873245753565,2.4187144851654936,-0.848424804564802,64,0.8118000030517578,0.15017913281917572,0.0,0.1126243844628334,0.08987832069396973,-1.8323247287375604
1751914165.461984,-0.4583821307542276,-0.3771381778801851,2.4205679257846255,-0.8499723509311894,64,0.8084999918937683,0.1551593393087387,0.0,0.12407679855823517,0.0954984650015831,-1.8323247287375604
1751914165.5620875,-0.46491416833036875,-0.3852335490354399,2.419045372178631,-0.8506509033370585,64,0.8073999881744385,0.15774288773536682,0.0,0.128981813788414,0.09805960953235626,-1.8323247287375604
1751914165.6620593,-0.47302832439658665,-0.3945248592800799,2.421363362352641,-0.8503084910707484,65,0.8075000047683716,0.16771043837070465,0.0,0.1443171501159668,0.10671338438987732,-1.8323247287375604
1751914165.7619858,-0.47873640313845534,-0.4008689678935318,2.4225888544432497,-0.8521002217776632,64,0.8065000176429749,0.17209897935390472,0.0,0.1522582322359085,0.11092563718557358,-1.8323247287375604
1751914165.8620656,-0.4903924083642559,-0.41362564983464095,2.423430394023211,-0.8520879311466776,63,0.8015999794006348,0.17209897935390472,0.0,0.1522582322359085,0.11092563718557358,-1.8320109926082186
1751914165.9621313,-0.4984907600342595,-0.42296424796312027,2.420835977570329,-0.8522844162259476,63,0.7972000241279602,0.1865161508321762,0.0,0.1771198958158493,0.12436042726039886,-1.8320109926082186
1751914166.0620015,-0.5066935153050958,-0.43267947042564914,2.4209172084018546,-0.8525144418685425,63,0.7929999828338623,0.1865161508321762,0.0,0.1771198958158493,0.12436042726039886,-1.8320109926082186
1751914166.161993,-0.5144722936092138,-0.4425665767321211,2.422295093960926,-0.8518735652058589,66,0.7967000007629395,0.21786819398403168,0.0,0.2423393875360489,0.15739095211029053,-1.8320109926082186
1751914166.2620752,-0.5209748137336581,-0.45172950795015676,2.42178307355009,-0.8511813493180379,66,0.8008999824523926,0.22214873135089874,0.0,0.2532474100589752,0.16258542239665985,-1.8320109926082186
1751914166.3619783,-0.5267076621663906,-0.46094642810156844,2.423079749197938,-0.8503219751298828,63,0.7971000075340271,0.22214873135089874,0.0,0.2532474100589752,0.16258542239665985,-1.8320109926082186
1751914166.4620488,-0.5311547872983505,-0.47017293401101307,2.4241412958778983,-0.8503327213671303,65,0.7976999878883362,0.24132169783115387,0.0,0.27838626503944397,0.17774005234241486,-1.8320109926082186
1751914166.5621812,-0.5337339005943991,-0.4787705761541864,2.4230834056347104,-0.8483298333228346,64,0.7960000038146973,0.24132169783115387,0.0,0.27838626503944397,0.17774005234241486,-1.8316979911706759
1751914166.6620157,-0.5347495971003333,-0.4867347997386776,2.420510176255587,-0.8476445131956108,65,0.7967000007629395,0.24132169783115387,0.0,0.27838626503944397,0.17774005234241486,-1.8316979911706759
1751914166.7619894,-0.5353399193653383,-0.4956352202410983,2.423226206128405,-0.8454073428788852,64,0.7955999970436096,0.24132169783115387,0.0,0.27838626503944397,0.17774005234241486,-1.8316979911706759
1751914166.8619967,-0.5346326777312334,-0.5012915397148742,2.42365545753846,-0.8441850458367998,63,0.7914999723434448,0.24132169783115387,0.0,0.27838626503944397,0.17774005234241486,-1.8316979911706759
1751914166.9620275,-0.531538645586561,-0.5119738134280972,2.4256705279156487,-0.8413396300563497,63,0.7886999845504761,0.24132169783115387,0.0,0.27838626503944397,0.17774005234241486,-1.8316979911706759
1751914167.0619907,-0.5272840364468432,-0.5186299930334496,2.4245341420560687,-0.8379734540803603,64,0.7886000275611877,0.24132169783115387,0.0,0.27838626503944397,0.17774005234241486,-1.8036804177470447
1751914167.1619866,-0.5236830452976847,-0.5229436268229128,2.423887805094322,-0.8365930022577177,64,0.7883999943733215,0.27620407938957214,0.0,0.3546791672706604,0.2157612293958664,-1.8036804177470447
1751914167.262091,-0.5182943857122627,-0.5296767023945904,2.426298056010219,-0.8338498760375684,65,0.7901999950408936,0.2700803577899933,0.0,0.3574237525463104,0.21460533142089844,-1.8003051953147136
1751914167.3620532,-0.5116986630036703,-0.5358616380448906,2.4280735125439827,-0.830544593404934,64,0.7904000282287598,0.25783073902130127,0.0,0.36157745122909546,0.2118360847234726,-1.8003051953147136
1751914167.4619894,-0.5039141306479563,-0.5409157772294201,2.4256519656870528,-0.8270494699218743,63,0.7871000170707703,0.25783073902130127,0.0,0.36157745122909546,0.2118360847234726,-1.8003051953147136
1751914167.562049,-0.49383834605740207,-0.5487462801239048,2.4276363661543328,-0.8220047676636509,63,0.7847999930381775,0.24816302955150604,0.0,0.36834824085235596,0.21084502339363098,-1.8003051953147136
1751914167.662114,-0.4855207426259101,-0.5539948169169622,2.4263608541810564,-0.8183948475881815,63,0.7835999727249146,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.8003051953147136
1751914167.7620537,-0.47770338679054775,-0.5596246530365321,2.427725212890389,-0.8140099821697978,64,0.7853000164031982,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.8003051953147136
1751914167.8619916,-0.4692854838650419,-0.5643898760997877,2.4259763529711846,-0.8102317350474401,64,0.7860999703407288,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.8003051953147136
1751914167.9620733,-0.4666262487945724,-0.5661203920613936,2.425767280652464,-0.808867567874044,64,0.7872999906539917,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.8003051953147136
1751914168.0619693,-0.4619444887907067,-0.5699944532029348,2.428526617521972,-0.80576243104927,63,0.7850000262260437,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.7717135624972589
1751914168.1621804,-0.4490152726777803,-0.5780009906642815,2.427130559835159,-0.7978341356689765,63,0.7821999788284302,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.7717135624972589
1751914168.2621877,-0.4395978607704795,-0.5837013965287359,2.426187391725871,-0.7908216440336104,63,0.7871000170707703,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.7717135624972589
1751914168.3622525,-0.4354316512139628,-0.5867947124897526,2.4271360515745988,-0.7890334597849515,65,0.7896000146865845,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.7717135624972589
1751914168.4620574,-0.42896941887216994,-0.5900988314297955,2.4248894561792445,-0.7850776507350791,64,0.7886999845504761,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.7717135624972589
1751914168.5619898,-0.4234354401755758,-0.5937048898694308,2.425579683924385,-0.7802394683166349,64,0.7896999716758728,0.231495201587677,0.0,0.3704008162021637,0.20584656298160553,-1.7717135624972589
1751914168.6619837,-0.4184153591441458,-0.5964372196418326,2.425155412094165,-0.7740683120352866,100,0.792900025844574,0.1701579988002777,0.0,0.41115543246269226,0.19880975782871246,-1.7717135624972589
1751914168.762009,-0.4123472380992454,-0.5987830302049807,2.4237533976117605,-0.7698541256961952,84,0.795799970626831,0.16100510954856873,0.0,0.4092658460140228,0.19503626227378845,-1.7686254183245491
1751914168.8620343,-0.40957769201063704,-0.5995877368523818,2.423037786175532,-0.7670247082295281,84,0.7978000044822693,0.16056028008460999,0.0,0.4096551239490509,0.1950177103281021,-1.7686254183245491
1751914168.9621193,-0.403677283439008,-0.6015233796852829,2.4227314223984915,-0.7621886542722481,85,0.8014000058174133,0.16056028008460999,0.0,0.4096551239490509,0.1950177103281021,-1.7404881329727027
1751914169.0622966,-0.39871126798294027,-0.6026788630510488,2.421062988717603,-0.7582757900972522,85,0.8048999905586243,0.16056028008460999,0.0,0.4096551239490509,0.1950177103281021,-1.7404881329727027
1751914169.1620448,-0.39379541300658083,-0.6045279730180325,2.421761683189804,-0.7542158748877305,85,0.8059999942779541,0.1519538015127182,0.0,0.40672314167022705,0.19106683135032654,-1.7404881329727027
1751914169.2621243,-0.38986490564796383,-0.6052564560042732,2.4198927313917085,-0.7517284699735952,85,0.8069000244140625,0.1519538015127182,0.0,0.40672314167022705,0.19106683135032654,-1.7404881329727027
1751914169.3622136,-0.38170525789612536,-0.6073157212750019,2.4192521852225917,-0.7461665759237696,85,0.8072999715805054,0.13615091145038605,0.0,0.4007214307785034,0.1836060881614685,-1.7404881329727027
1751914169.4622061,-0.37494715597554373,-0.6084928601670859,2.418993625403477,-0.7429179378646416,84,0.8065999746322632,0.13615091145038605,0.0,0.4007214307785034,0.1836060881614685,-1.7404881329727027
1751914169.5619798,-0.3674992077114639,-0.6091448648294632,2.416566015130205,-0.739981722387376,86,0.8098000288009644,0.12214668840169907,0.0,0.39723366498947144,0.17762815952301025,-1.7404881329727027
1751914169.6620047,-0.3601226220923325,-0.6098576486267024,2.4171319363718227,-0.7363624386088286,86,0.8119999766349792,0.12214668840169907,0.0,0.39723366498947144,0.17762815952301025,-1.7404881329727027
1751914169.7620673,-0.35542487847029697,-0.6107430671977825,2.4193810466631827,-0.7332474499323471,87,0.8166000247001648,0.12214668840169907,0.0,0.39723366498947144,0.17762815952301025,-1.7404881329727027
1751914169.862165,-0.34419422062554667,-0.6099034352476674,2.4163482704748134,-0.728408252432942,86,0.8187999725341797,0.12491505593061447,0.0,0.39925116300582886,0.17926491796970367,-1.7404881329727027
1751914169.9621964,-0.33642381563818086,-0.6097980075600293,2.4179190688745194,-0.724834470695152,85,0.8166999816894531,0.1052217036485672,0.0,0.39097923040390015,0.16970087587833405,-1.7404881329727027
1751914170.0622342,-0.3283338488980001,-0.6082753966710766,2.4155255974792658,-0.7230638746932789,86,0.8174999952316284,0.08034855127334595,0.0,0.37949803471565247,0.15726734697818756,-1.7404881329727027
1751914170.1621287,-0.32045524957227767,-0.60680169908061,2.4143373942207575,-0.7194619240428367,85,0.8166000247001648,0.05703826993703842,0.0,0.34831586480140686,0.13863080739974976,-1.737900521918372
